category,subcategory,question,answer
E-CHANNEL,JMO,Bagaimana jika peserta tidak dapat melakukan cek saldo di Jamsostek Mobile (JMO)?,Peserta dapat menghubungi Layanan Masyarakat BPJS Ketenagakerjaan (Contact Center) 175 atau datang ke Kantor Cabang terdekat.
E-CHANNEL,JMO,Bagaimana jika peserta tidak dapat login aplikasi Jamsostek Mobile (JMO)?,Pastikan peserta sudah login menggunakan Email dan password yang benar. Jika sudah dipastikan Email dan password telah benar namun tetap tidak dapat melakukan login silahkan menghubungi Layanan Masyarakat BPJS Ketenagakerjaan (Contact Center) 175.
E-CHANNEL,JMO,Berapa kali maksimal percobaan login pada aplikasi Jamsostek Mobile (JMO)?,"Apabila peserta salah melakukan percobaan login sebanyak 3 kali, maka peserta akan diarahkan untuk menunggu selama 2 jam atau datang ke kantor cabang terdekat. ."
E-CHANNEL,JMO,Bagaimana agar akun dapat digunakan kembali apabila akun terblokir?,Peserta dapat menunggu selama 2 jam atau datang ke kantor cabang terdekat.
E-CHANNEL,JMO,Bagaimana Jika terjadi kendala saat melakukan registrasi (Email verifikasi atau SMS OTP tidak masuk)?,Pastikan bahwa Email dan nomor hp peserta benar dan aktif; Jika sudah dipastikan Email dan PIN telah benar namun tetap tidak dapat melakukan login silahkan menghubungi Layanan Masyarakat BPJS Ketenagakerjaan (Contact Center) 175.
E-CHANNEL,JMO,Apa saja layanan tambahan diluar manfaat utama BPJS Ketenagakerjaan yang tersedia di aplikasi Jamsostek Mobile (JMO),Promo Perumahan Pekerja e-Wallet Streaming Dana Siaga Belanja Investasi
E-CHANNEL,JMO,Apakah itu Promo?,Fitur promo ditujukan kepada peserta BPJS Ketenagakerjaan untuk mendapatkan diskon dan penawaran menarik
E-CHANNEL,JMO,Promo apa saja yang tersedia pada aplikasi Jamsostek Mobile (JMO)?,Promo yang tersedia merupakan produk dari berbagai merchant yang bekerjasama dengan BPJS Ketenagakerjaan.
E-CHANNEL,JMO,Bagaimana syarat dan ketentuan penggunaan promo?,Syarat dan ketentuan penggunaan promo diwajibkan adalah peserta BPJS Ketenagakerjaan. Adapun syarat dan ketentuan lainnya mengikuti ketentuan dari setiap merchant penyedia promo.
E-CHANNEL,JMO,Apakah itu Perumahan Pekerja?,Fitur pengajuan manfaat perumahan pekerja untuk fasilitas pembiayaan perumahan yang diberikan oleh BPJS Ketenagakerjaan kepada peserta program JHT.
E-CHANNEL,JMO,Bagaimana cara mengajukan manfaat Perumahan Pekerja?,Peserta dapat login dan mengakses menu Perumahan Pekerja -> ajukan manfaat. Selanjutnya peserta diminta untuk mengisi data-data yang dibutuhkan dan submit pengajuannya. Adapun proses verifikasi dan persetujuan dilakukan oleh Bank Mitra kerjasama BPJS Ketenagakerjaan
E-CHANNEL,JMO,Bagaimana cara mengecek pengajuan manfaat Perumahan Pekerja?,Peserta dapat login dan mengakses menu Perumahan Pekerja -> tracking pengajuan. Akan tampil status terkini beserta riwayat manfaat yang sudah diajukan peserta.
E-CHANNEL,JMO,Apakah itu fitur E-Wallet?,Fitur uang elektronik menggunakan MotionPay yang dapat digunakan untuk transaksi melalui aplikasi Jamsostek Mobile (JMO)
E-CHANNEL,JMO,Apakah itu MotionPay?,Aplikasi uang elektronik milik PT. MNC Teknologi Nusantara.
E-CHANNEL,JMO,Bagaimana Cara Penautan Account Linkage MotionPay di dalam JMO?,"User yang telah memiliki akun JMO bisa langsung klik aktifkan MotionPay, jika memiliki akun maka akan ada verifikasi PIN dan No telp. Jika belum maka akan mengisi form untuk registrasi MotionPay yang sudah disediakan dalam aplikasi JMO."
E-CHANNEL,JMO,Apa Manfaat Penautan MotionPay di dalam JMO?,"Dengan adanya saldo yang tertera didalam aplikasi JMO, maka user akan lebih mudah melakukan pengecekan saldo MotionPay, tanpa harus berpindah aplikasi."
E-CHANNEL,JMO,Apakah data pribadi dalam akun di JMO maupun MotionPay dapat diakses oleh platform lain atau tidak?,"Tidak, informasi pribadi dari pengguna hanya dapat diakses oleh user, dimana informasi tersebut terbatas pada informasi yang diberikan user didalam aplikasi JMO maupun MotionPay."
E-CHANNEL,JMO,"Jika anggota baru di JMO, apakah harus mendaftar di MotionPay?",Pengguna baru dapat mendaftar dengan mengakses fitur e-Wallet pada aplikasi JMO.
E-CHANNEL,JMO,"Jika menggunakan nomor HP berbeda di dalam JMO dan MotionPay, apa yang harus dilakukan?",Satu akun JMO hanya bisa memiliki satu akun MotionPay dengan menggunakan no HP yang sama.
E-CHANNEL,JMO,"Jika ingin melakukan perubahan nomor HP di JMO, apa yang harus dilakukan?",Perubahan nomor HP dapat dilakukan di dalam JMO dengan mengakses menu Profil Saya -> Ubah Profil -> Ubah Nomor Handphone
E-CHANNEL,JMO,"Setelah menautkan akun, ketika login di dalam aplikasi JMO, apakah otomatis masuk dalam aplikasi MotionPay?",Tidak.
E-CHANNEL,JMO,Apakah bisa menautkan beberapa akun MotionPay di dalam JMO?,"Tidak, hanya satu akun MotionPay yang memiliki nomor HP yang sama dengan yang terdaftar di JMO."
E-CHANNEL,JMO,Apa yang harus dilakukan untuk memastikan kedua akun terlindungi?,"Pastikan tidak membagikan data pribadi, PIN dan OTP ke orang lain."
E-CHANNEL,JMO,Apakah sandi/PIN harus diubah secara berkala di kedua aplikasi?,"Untuk keamanan dan kenyamanan pengguna, maka sandi/PIN harus diubah secara berkala di kedua aplikasi."
E-CHANNEL,JMO,Jika pengguna JMO yang telah melakukan verifikasi akun menggunakan KTP apakah perlu melakukan verifikasi KTP kembali di MotionPay?,Untuk user MotionPay premium harus melakukan verifikasi KTP di aplikasi MotionPay sehingga pengguna bisa menikmati kenyamanan bertransaksi seperti transfer dana dan lain sebagainya.
E-CHANNEL,JMO,"Jika saya menghapus akun MotionPay, apakah otomatis akun JMO juga akan terhapus?","Tidak, pembuatan akun, manage akun dan termasuk penghapusan akun berdiri sendiri antara JMO dan MotionPay."
E-CHANNEL,JMO,Apa keuntungan menggunakan MotionPay di JMO?,"User dapat langsung mengetahui jumlah saldo MotionPay di dalam aplikasi JMO tanpa berpindah aplikasi. MotionPay dapat digunakan di banyak platform, baik online maupun offline."
E-CHANNEL,JMO,Bagaimana cara melakukan aktivasi MotionPay?,"Saat ini Akun MotionPay tersedia basic atau premium, jika basic cukup masukan no HP dan nama saja. Jika premium diperlukan verifikasi E KTP."
E-CHANNEL,JMO,Apakah saya harus mengunduh aplikasi MotionPay untuk bisa menggunakan MotionPay di JMO?,"Untuk menghubungkan akun MotionPay dengan akun JMO, kamu diharuskan untuk memiliki akun MotionPay terlebih dahulu. Jika kamu belum memiliki akun MotionPay, Kamu dapat melakukan registrasi pada aplikasi JMO."
E-CHANNEL,JMO,Apakah itu Fitur Streaming?,Fitur Streaming memungkinkan pengguna aplikasi Jamsostek Mobile (JMO) untuk menikmati layanan streaming mitra kerjasama BPJS Ketenagakerjaan
E-CHANNEL,JMO,Apakah itu fitur Dana Siaga?,"Fitur ini dapat menjadi alternatif solusi keuangan saat membutuhkan dana tunai untuk kebutuhan mendesak. Nikmati proses mudah dan cepat dengan fitur ini, yang dapat diakses melalui aplikasi JMO dan bekerja sama dengan Pinang Flexi dari Bank Raya. Proses verifikasi dan persetujuan sepenuhnya dilakukan di Bank Raya. Syarat dan ketentuan berlaku."
E-CHANNEL,JMO,Bagaimana cara mengajukan manfaat Dana Siaga?,Peserta dapat login dan mengakses menu Dana Siaga. Selanjutnya peserta diminta untuk mengisi data-data yang dibutuhkan dan submit pengajuannya. Adapun proses verifikasi dan persetujuan dilakukan oleh Bank Mitra kerjasama BPJS Ketenagakerjaan.
E-CHANNEL,JMO,Apakah itu Fitur Belanja?,"Fitur penyedia layanan untuk pembelian kebutuhan harian seperti Pulsa, Paket Data, Token Listrik dll"
E-CHANNEL,JMO,Apakah syarat agar dapat menggunakan Fitur Belanja?,"Untuk dapat menikmati fitur Belanja, peserta harus melakukan penautan akun linkage MotionPay dengan akun JMO terlebih dahulu."
E-CHANNEL,JMO,Apakah itu Fitur Investasi?,Fitur yang menyediakan produk/instrumen investasi yang berizin dan diawasi oleh regulator. Bekerja sama dengan platform finansial digital tanamduit.
E-CHANNEL,JMO,Bagaimana cara menggunakan fitur Investasi?,Peserta dapat login dan mengakses menu Investasi. Selanjutnya peserta akan dibuatkan akun tanamduit dan mengisi data-data yang dibutuhkan. Kemudian akan dilakukan verifikasi dan persetujuan pembuatan akun tanamduit. Adapun proses verifikasi dan persetujuan dilakukan oleh Mitra kerjasama BPJS Ketenagakerjaan.
PEKERJA MIGRAN INDONESIA (PMI),PENGERTIAN UMUM,Pengertian Jaminan Sosial?,Jaminan sosial adalah salah satu bentuk perlindungan sosial untuk menjamin seluruh rakyat agar dapat memenuhi kebutuhan dasar hidupnya yang layak.
PEKERJA MIGRAN INDONESIA (PMI),PENGERTIAN UMUM,Apa Prinsip Penyelenggaraan Jaminan Sosial?,"Prinsip Jaminan Sosial, yaitu:, Kegotong-royongan Nirlaba Keterbukaan Kehati-hatian Akuntabilitas Kepesertaan bersifat wajib Dana amanat., Hasil pengelolaan dana digunakan untuk sebesar-besarnya bagi kepentingan peserta."
PEKERJA MIGRAN INDONESIA (PMI),PENGERTIAN UMUM,Apa itu BPJS?,Badan Penyelenggara Jaminan Sosial (BPJS) adalah badan hukum yang dibentuk dengan UU No. 24 Tahun 2011 tentang BPJS untuk menyelenggarakan program-program jaminan sosial. BPJS bertanggung jawab kepada Presiden. Organ BPJS terdiri dari Dewan Pengawas dan Dewan Direksi yang diangkat dan diberhentikan oleh Presiden.
PEKERJA MIGRAN INDONESIA (PMI),PENGERTIAN UMUM,Apa tujuan dibentuknya BPJS?,BPJS bertujuan untuk mewujudkan terselenggaranya pemberian jaminan terpenuhinya kebutuhan dasar hidup yang layak bagi setiap peserta dan/atau anggota keluarganya.
PEKERJA MIGRAN INDONESIA (PMI),PENGERTIAN UMUM,Apakah kepesertaan BPJS bersifat wajib?,Kepesertaan BPJS bersifat wajib. Jaminan sosial adalah salah satu bentuk pelindungan sosial untuk menjamin seluruh rakyat agar dapat memenuhi kebutuhan dasar hidupnya yang layak.
PEKERJA MIGRAN INDONESIA (PMI),PENGERTIAN UMUM,Ada berapa BPJS di Indonesia?,"Terdapat dua BPJS yaitu:, BPJS Kesehatan: berfungsi menyelenggarakan program Jaminan Kesehatan Nasional BPJS Ketenagakerjaan: berfungsi menyelenggarakan program Jaminan Kecelakaan Kerja (JKK), Jaminan Hari Tua (JHT), Jaminan Pensiun (JP), Jaminan Kematian (JKM) dan Jaminan Kehilangan Pekerjaan (JKP)."
PEKERJA MIGRAN INDONESIA (PMI),PENGERTIAN UMUM,Bagaimana Fungsi BPJS Ketenagakerjaan?,"BPJS Ketenagakerjaan sebagai badan penyelengara jaminan sosial mempunyai tugas untuk memberikan pelindungan bagi tenaga kerja dalam bentuk santunan berupa uang sebagai pengganti sebahagian penghasilan yang hilang atau berkurang dan bentuk pelayanan sebagai akibat peristiwa atau keadaan yang dialami oleh pekerja berupa kecelakaan kerja, sakit, hari tua dan meninggal dunia. Kepesertaan bersifat wajib bagi seluruh pekerja dan perusahaan di seluruh Indonesia."
PEKERJA MIGRAN INDONESIA (PMI),PENGERTIAN UMUM,Siapa saja peserta program Jaminan Sosial Bidang Ketenagakerjaan?,"Seluruh pekerja di wilayah Negara Kesatuan Republik Indonesia wajib menjadi peserta program jaminan sosial bidang ketenagakerjaan yang dikelola oleh BPJS Ketenagakerjaan, termasuk orang asing yang telah bekerja paling singkat enam bulan di Indonesia, serta Calon Pekerja Migran Indonesia dan Pekerja Migran Indonesia (CPMI dan PMI)."
PEKERJA MIGRAN INDONESIA (PMI),PENGERTIAN UMUM,Siapakah yang dimaksud Calon Pekerja Migran Indonesia (CPMI)?,Calon Pekerja Migran Indonesia (CPMI) yang selanjutnya disebut Calon PMI adalah setiap tenaga kerja Indonesia yang memenuhi syarat sebagai pencari kerja yang akan bekerja di luar negeri dan terdaftar di instansi pemerintah kabupaten/kota yang bertanggung jawab di bidang ketenagakerjaan.
PEKERJA MIGRAN INDONESIA (PMI),PENGERTIAN UMUM,Siapakah yang dimaksud Pekerja Migran Indonesia (PMI)?,"Pekerja Migran Indonesia yang selanjutnya disingkat PMI adalah setiap warga negara Indonesia yang akan sedang atau telah melakukan pekerjaan dengan menerima upah di luar wilayah Republik Indonesia., Pekerja Migran Indonesia meliputi:, PMI yang bekerja pada pemberi kerja berbadan hukum PMI yang bekerja pada pemberi kerja perseorangan atau rumah tangga dan Pelaut awak kapal dan pelaut perikanan."
PEKERJA MIGRAN INDONESIA (PMI),PENGERTIAN UMUM,Apakah BP2MI itu?,Badan Pelindungan Pekerja Migran Indonesia yang selanjutnya disebut BP2MI adalah Lembaga Pemerintah Non Kementerian yang bertugas sebagai pelaksana kebijakan dalam pelayanan dan pelindungan Pekerja Migran Indonesia secara terpadu sebagaimana dimaksud dalam Undang-Undang Nomor 18 Tahun 2017 tentang Pelindungan Pekerja Migran Indonesia.
PEKERJA MIGRAN INDONESIA (PMI),PENGERTIAN UMUM,Apakah Perusahaan Penempatan Pekerja Migran Indonesia (P3MI) itu?,Perusahaan Penempatan Pekerja Migran Indonesia (P3MI) adalah badan usaha berbadan hukum perseroan terbatas yang telah memperoleh izin tertulis dari Menteri Pemerintah Pusat untuk menyelenggarakan pelayanan penempatan Pekerja Migran Indonesia.
PEKERJA MIGRAN INDONESIA (PMI),PENGERTIAN UMUM,Siapakah yang dimaksud sebagai Pelaksana Penempatan?,"Pelaksana Penempatan Pekerja Migran Indonesia ke luar negeri terdiri atas:, Badan (BP2MI) Perusahaan Penempatan Pekerja Migran Indonesia (P3MI) Perusahaan yang menempatkan Pekerja Migran Indonesia untuk kepentingan perusahaan sendiri."
PEKERJA MIGRAN INDONESIA (PMI),KETENTUAN DASAR PROGRAM BAGI CPMI ATAU PMI,Apakah yang mendasari pemberian pelindungan bagi CPMI/PMI?,"Dasar pemberian pelindungan bagi CPMI/PMI adalah:, Undang-Undang Nomor 40 Tahun 2004 Tentang Sistem Jaminan Sosial Nasional Undang-Undang Nomor 24 Tahun 2011 Tentang Badan Penyelenggara Jaminan Sosial Nasional Undang-Undang Nomor 18 Tahun 2017 Tentang Pelindungan Pekerja Migran Indonesia Peraturan Pemerintah Nomor 59 Tahun 2021 Tentang Pelaksanaan Pelindungan Pekerja Migran Indonesia Peraturan Pemerintah Nomor 22 Tahun 2022 Tentang Penempatan dan Pelindungan Awak Kapal Niaga Migran dan Awak Kapal Perikanan Migran. Peraturan Menteri Ketenagakerjaan Republik Indonesia Nomor 4 Tahun 2023 Tentang Jaminan Sosial Pekerja Migran Indonesia"
PEKERJA MIGRAN INDONESIA (PMI),KETENTUAN DASAR PROGRAM BAGI CPMI ATAU PMI,Apakah program jaminan sosial wajib bagi CPMI/PMI?,Seluruh Calon PMI/PMI yang akan berangkat bekerja dan/atau yang sudah bekerja di luar negeri wajib terdaftar sebagai peserta program jaminan sosial.
PEKERJA MIGRAN INDONESIA (PMI),KETENTUAN DASAR PROGRAM BAGI CPMI ATAU PMI,Program jaminan sosial apa sajakah yang dapat diikuti oleh CPMI/PMI?,"Jaminan Kecelakaan Kerja, Jaminan Kematian, Jaminan Hari Tua yang diselenggarakan oleh BPJS Ketenagakerjaan Program Jaminan Kesehatan yang diselenggarakan oleh BPJS Kesehatan."
PEKERJA MIGRAN INDONESIA (PMI),KETENTUAN DASAR PROGRAM BAGI CPMI ATAU PMI,Program BPJS Ketenagakerjaan apa saja yang wajib diikuti oleh CPMI/PMI?,Calon PMI/PMI wajib ikut serta dalam program JKK dan JKM.
PEKERJA MIGRAN INDONESIA (PMI),KETENTUAN DASAR PROGRAM BAGI CPMI ATAU PMI,Apakah program JHT wajib diikuti oleh CPMI/PMI?,Jaminan Hari Tua adalah program jaminan sosial pilihan bagi CPMI/PMI (sukarela).
PEKERJA MIGRAN INDONESIA (PMI),KETENTUAN DASAR PROGRAM BAGI CPMI ATAU PMI,Apa yang dimaksud dengan Kecelakaan Kerja?,"Kecelakaan kerja adalah kecelakaan yang terjadi pada saat sebelum bekerja, selama bekerja, dan setelah bekerja, termasuk kecelakaan yang terjadi dalam perjalanan dari rumah menuju tempat kerja atau sebaliknya."
PEKERJA MIGRAN INDONESIA (PMI),KETENTUAN DASAR PROGRAM BAGI CPMI ATAU PMI,Apa yang dimaksud dengan Jaminan Kecelakan Kerja?,Jaminan Kecelakaan Kerja yang selanjutnya disingkat JKK adalah manfaat berupa uang tunai dan/atau pelayanan kesehatan yang diberikan pada saat peserta mengalami kecelakaan kerja atau penyakit yang disebabkan lingkungan kerja.
PEKERJA MIGRAN INDONESIA (PMI),KETENTUAN DASAR PROGRAM BAGI CPMI ATAU PMI,Apakah yang dimaksud dengan Jaminan Kematian?,Jaminan Kematian yang selanjutnya disingkat JKM adalah manfaat uang tunai yang diberikan kepada ahli waris ketika peserta meninggal dunia bukan akibat kecelakaan kerja.
PEKERJA MIGRAN INDONESIA (PMI),KETENTUAN DASAR PROGRAM BAGI CPMI ATAU PMI,Apa yang dimaksud dengan Jaminan Hari Tua?,"Jaminan Hari Tua yang selanjutnya disingkat JHT adalah manfaat uang tunai yang dibayarkan sekaligus pada saat Peserta memasuki usia pensiun, meninggal dunia, atau mengalami Cacat Total Tetap."
PEKERJA MIGRAN INDONESIA (PMI),KETENTUAN DASAR PROGRAM BAGI CPMI ATAU PMI,Terbagi berapakah masa pelindungan bagi CPMI/PMI? Berapa lama jangka waktunya?,"Masa pelindungan CPMI/PMI terbagi menjadi 3 (tiga) dengan masa berlaku sebagai berikut:, Sebelum bekerja maksimal 5 bulan dan dapat di perpanjang apabila yang bersangkutan belum diberangkatkan Selama bekerja sesuai dengan masa Perjanjian Kerja ditambah 1 bulan masa persiapan kepulangan setelah bekerja paling lama 1 bulan."
PEKERJA MIGRAN INDONESIA (PMI),PENDAFTARAN,Dimana saja PMI bisa mendapatkan pelayanan dan informasi tentang BPJS Ketenagakerjaan?,"Unit layanan PMI (BP2MI, BP3MI, P4MI, LTSA, MPP) Kantor Cabang BPJS Ketenagakerjaan Dengan menghubungi Nomor Pusat Layanan Masyarakat (Contact Center) 175 Dengan menghubungi Nomor Whatsapp +62 813 8007 0175 Website resmi BPJS Ketenagakerjaan www.bpjsketenagakerjaan.go.id . Medsos PMI : IG @bpjsketenagakerjaan.pmi / FB BPJS Ketenagakerjaan PMI J-Mo: Click to call Layanan Masyarakat 175"
PEKERJA MIGRAN INDONESIA (PMI),PENDAFTARAN,Apa saja persyaratan pendaftaran CPMI/PMI?,"Persyaratan CPMI/PMI terbagi 3 yaitu:, Sebelum bekerja Copy KTP Copy Kartu Keluarga Selama dan setelah bekerja Copy Paspor Copy Perjanjian Kerja Perpanjangan Copy Paspor Copy Perjanjian Kerja"
PEKERJA MIGRAN INDONESIA (PMI),PENDAFTARAN,Bagaimana cara mendaftar sebagai peserta Program BPJS Ketenagakerjaan?,"Untuk pendaftaran di dalam negeri Pendaftaran kepesertaan CPMI/PMI melalui Pendaftaran Online Mandiri (POM) BPJS Ketenagakerjaan: Individu: https://pmi.bpjsketenagakerjaan.go.id Kolektif (P3MI): https://pmi.bpjsketenagakerjaan.go.id/p3mi Untuk Pendaftaran di luar negeri PMI dapat melakukan pendaftaran menggunakan portal BPJS Ketenagakerjaan yang dapat di akses pada website resmi dengan alamat: https://pmi.bpjsketenagakerjaan.go.id . Khusus untuk PMI di negara penempatan Taiwan, pendaftaran kepesertaan dapat dilakukan melalui Sistem Informasi Perpanjangan Kontrak PMI Taiwan (SIPKON) KDEI Taipei dengan alamat http://bit.ly/SIPKONPMI . Khusus untuk PMI di negara penempatan Malaysia, pendaftaran kepesertaan dapat dilakukan melalui Sistem Pelayanan Pekerja Migran Terintegrasi (SIPERMIT) KBRI Kuala Lumpur dengan alamat https://sipermit.id/"
PEKERJA MIGRAN INDONESIA (PMI),PENDAFTARAN,Bagaimana cara mendaftar program JHT lanjutan?,"Pendaftaran program JHT dilakukan setelah PMI terdaftar program wajib JKK dan JKM atau daftar sekaligus JKK, JKM dan JHT Pendaftaran Program JHT lanjutan dilakukan melalui portal BPJS Ketenagakerjaan dengan cara : PMI yang telah mengikuti program JKK dan JKM mengakses portal BPJS Ketenagakerjaan yang dapat di akses pada website resmi https://pmi.bpjsketenagakerjaan.go.id/migran Memilih menu daftar JHT, dengan besaran iuran yang diinginkan Membayar iuran dengan menggunakan ID billing yang diterbitkan melalui portal BPJS Ketenagakerjaan"
PEKERJA MIGRAN INDONESIA (PMI),PENDAFTARAN,Berapa lama waktu yang dibutuhkan sampai CPMI/PMI memperoleh kartu kepesertaan?,Penerbitan kartu peserta CPMI/PMI diterbitkan oleh BPJS Ketenagakerjaan paling lama 7 (tujuh) hari kerja sejak CPMI/PMI terdaftar dan iuran dibayar lunas kepada BPJS Ketenagakerjaan.
PEKERJA MIGRAN INDONESIA (PMI),PENDAFTARAN,Kartu peserta CPMI/PMI berupa?,Kartu dalam bentuk fisik; atau Kartu dalam bentuk digital/elektronik (tidak perlu dicetak) yang dikirimkan melalui email P3MI atau email PMI yang mendaftar secara perorangan.).
PEKERJA MIGRAN INDONESIA (PMI),PENDAFTARAN,Sejak kapankah kepesertaan CPMI/PMI mulai berlaku?,Kepesertaan CPMI/PMI pada BPJS Ketenagakerjaan mulai berlaku sejak peserta melakukan pendaftaran dan iuran dibayar secara lunas.
PEKERJA MIGRAN INDONESIA (PMI),PENDAFTARAN,"PMI yang sebelumnya di Indonesia sudah terdaftar BPJS Ketenagakerjaan pada segmen selain PMI, apakah di negara penempatan harus daftar BPJS Ketenagakerjaan juga?","Ya, PMI yang berada di negara penempatan harus mendaftar kepesertaan BPJS Ketenagakerjaan untuk segmen PMI"
PEKERJA MIGRAN INDONESIA (PMI),PENDAFTARAN,Apakah tetap wajib mendaftar BPJS Ketenagakerjaan jika sudah punya asuransi di negara penempatan?,"Wajib, karena BPJS Ketenagakerjaan sifatnya sebagai pelindungan dasar bagi PMI dan terdapat manfaat yang tidak ada pada asuransi di negara penempatan"
PEKERJA MIGRAN INDONESIA (PMI),PENDAFTARAN,Bagaimana cara mengecek kartu BPJS Ketenagakerjaan PMI saya masih aktif atau tidak?,"Untuk mengecek status aktif kepesertaan PMI dapat mengakses web https://pmi.bpjsketenagakerjaan.go.id , kemudian isikan nomor paspor dan data diri, jika masih aktif maka akan muncul pop up periode aktif kepesertaan PMI"
PEKERJA MIGRAN INDONESIA (PMI),PENDAFTARAN,"Jika masih dalam masa pelindungan, apakah bisa tetap mendaftar untuk perpanjangan?","Bisa, dapat mengakses web https://pmi.bpjsketenagakerjaan.go.id , kemudian isikan momor paspor dan data diri, akan muncul pop up untuk melakukan perpanjangan periode pelindungan Jamsosnaker PMI"
PEKERJA MIGRAN INDONESIA (PMI),PENDAFTARAN,Apakah keluarga (istri/suami/anak) PMI di negara penempatan dapat terdaftar BPJS Ketenagakerjaan juga?,"BPJS Ketenagakerjaan diperuntukkan bagi WNI di negara penempatan yang bekerja pada pemberi kerja, sehingga untuk anggota keluarga yang tidak bekerja tidak dapat terdaftar pada BPJS Ketenagakerjaan."
PEKERJA MIGRAN INDONESIA (PMI),MANFAAT JAMINAN KECELAKAAN KERJA (JKK),Apa sajakah manfaat Jaminan Kecelakaan Kerja pada masa sebelum dan setelah bekerja?,"Manfaat JKK yang diberikan dalam masa pelindungan sebelum dan setelah bekerja mencakup pelindungan beberapa jenis risiko sebagai berikut:, Pelayanan kesehatan sesuai dengan kebutuhan medis untuk CPMI/PMI yang mengalami JKK di fasilitas kesehatan yang bekerja sama dengan BPJS Ketenagakerjaan meliputi: Pemeriksaan dasar dan penunjang; Perawatan tingkat pertama dan lanjutan; Rawat inap; Perawatan intensif; Penunjang diagnostik; Penanganan, termasuk komorbiditas dan komplikasi yang berhubungan dengan Kecelakaan Kerja dan Penyakit akibat kerja; Pelayanan khusus (orthose dan prothose); Alat kesehatan dan implant; Jasa dokter atau medis; Operasi; Pelayanan darah; Rehabilitasi medik; Perawatan di rumah bagi peserta yang tidak memungkinkan melanjutkan pengobatan ke rumah sakit (homecare); dan/atau Pelayanan kesehatan bagi peserta yang terbukti mengalami risiko tindak kekerasan fisik dan/atau pemerkosaan Santunan berupa uang penggantian terdiri dari"""": Penggantian biaya transportasi bagi peserta yang mengalami Kecelakaan Kerja ke rumah sakit dan/atau ke rumahnya, pertolongan pertama pada kecelakaan, dan rujukan ke rumah sakit lain; Santunan cacat sebagian anatomis, cacat sebagian fungsi dan cacat total tetap Santunan kematian akibat Kecelakaan Kerja; Santunan berkala dibayar sekaligus untuk cacat total tetap akibat Kecelakaan Kerja; Biaya rehabilitasi berupa alat bantu (orthose) dan/atau alat ganti (prothese); Penggantian biaya gigi tiruan, alat bantu dengar dan kacamata sebagai akibat kecelakaan kerja; Bantuan uang bagi CPMI yang gagal berangkat bukan karena kesalahan CPMI; Bantuan uang bagi Pekerja Migran Indonesia yang mengalami kerugian atas tindakan pihak lain selama perjalanan pulang dari negara tujuan penempatan sampai ke daerah asal; Bantuan uang bagi CPMI atau PMI yang terbukti mengalami pemerkosaan Beasiswa pendidikan atau pelatihan Pendampingan dan pelatihan vokasional bagi peserta yang mengalami kecacatan akibat kecelakaan kerja. Penggantian biaya perawatan dan pengobatan pada fasilitas kesehatan yang belum bekerja sama dengan BPJS Ketenagakerjaan."
