category,subcategory,question,answer
KEPESERTAAN,Perubahan Faskes,Cara Melakukan Perubahan Fasilitas Kesehatan Tingkat Pertama (FKTP),"1. Perubahan FKTP dapat dilakukan paling cepat 3 tiga bulan sejak peserta terdaftar di FKTP sebelumnya, dan mulai berlaku pada tanggal 1 satu pada bulan berikutnya. Jika perubahan FKTP dilakukan pada bulan berjalan maka peserta tetap dilayani di FKTP sebelumnya. Adapun persyaratan sebagai berikut a Kartu JKN-KIS seluruh peserta yang akan berubah FKTP. b Kartu Keluarga. 2. Penggantian FKTP dapat dilakukan dalam jangka waktu kurang dari 3 bulan bagi Peserta yang memenuhi kriteria a. Peserta pindah domisili yang dibuktikan dengan surat keterangan domisili. b. Peserta dalam penugasan dinas atau pelatihan yang dibuktikan dengan surat keterangan penugasan atau pelatihan. c. Peserta yang didaftarkan oleh pihak lain atas nama Peserta. 3. BPJS Kesehatan dapat melakukan pemindahan peserta ke FKTP lain setelah mendapatkan persetujuan dari Peserta yang bertujuan untuk pemerataan, peningakan akses, dan peningkatan mutu layanan kesehatan. 4. Untuk pemindahan peserta dari unsur Prajurit atau Anggota POLRI, BPJS Kesehatan wajib berkoordinasi dengan TNI dan POLRI. 5. Karena proses redistribusi pemindahan Peserta yang belum merata dan ingin kembali terdaftar di FKTP sebelumnya. Adapun persyaratan sebagai berikut Kartu JKN seluruh peserta yang akan berubah FKTP. Kartu Keluarga Surat keterangan domisilisurat pindah tugassurat keterangan kuliah."
UMUM,Definisi & Umum,Apa yang dimaksud dengan Close Payment System,"Close Payment System atau sistem pembayaran tertutup adalah mekanisme pembayaran iuran Peserta Pekerja Penerima Upah Badan Usaha PPU BU BPJS Kesehatan, yang memastikan transaksi pembayaran iuran hanya dapat dilakukan jika besaran iuran yang dibayarkan sama dengan tagihan atau kelipatannya"
UMUM,Kanal Layanan,Pelayanan Kesehatan yang tidak dijamin?,"1. pelayanan kesehatan yang tidak sesuai dengan ketentuan peraturan perundang-undangan 2. pelayanan kesehatan yang dilakukan di Fasilitas Kesehatan yang tidak bekerja sama dengan BPJS Kesehatan, kecuali dalam keadaan darurat 3. pelayanan kesehatan terhadap penyakit atau cedera akibat Kecelakaan Kerja atau hubungan kerja yang telah dijamin oleh program jaminan Kecelakaan Kerja atau menjadi tanggungan Pemberi Kerja 4. pelayanan kesehatan yang dijamin oleh program jaminan kecelakaan lalu lintas yang bersifat wajib sampai nilai yang ditanggung oleh program jaminan kecelakaan lalu lintas sesuai hak kelas rawat Peserta 5. pelayanan kesehatan yang dilakukan di luar negeri 6. pelayanan kesehatan untuk tujuan estetik 7. pelayanan untuk mengatasi infertilitas 8. pelayanan meratakan gigi atau ortodonsi 9. gangguan kesehatanpenyakit akibat ketergantungan obat danatau alkohol 10. gangguan kesehatan akibat sengaja menyakiti diri sendiri atau akibat melakukan hobi yangmembahayakan diri sendiri"
KEPESERTAAN,Perubahan Data Umum,Cara Melakukan Perubahan Jenis Kepesertaan Peserta PPU menjadi Peserta PBPU,"1 Pekerja sudah tidak lagi sebagai PPU yang ditunjukkan dengan status peserta dinonaktifkan oleh Badan Usaha. 2 Peserta PPU yang beralih menjadi Peserta PBPU BP pada bulan berjalan sebelum dinonaktifkan, maka pembayaran iuran baru dapat dibayarkan pada tanggal 1 bulan berikutnya dan status kepesertaan sebagai PBPU akan aktif sejak iuran dibayarkan. 3 Dalam hal peralihan dilakukan selambat- lambatnya 1 bulan sejak status PPU dinyatakan non aktif, maka Status Peserta langsung aktif tanpa menunggu 14 hari. Jika melebihi 1 bulan, maka status peserta tidak langsung aktif menunggu 14 hari. 4 Melengkapi persayaratan sebagai berikut a Asli Kartu JKN-KIS b AsliFotocopy Kartu Keluarga c Fotokopi buku rekening tabungan BRI, Mandiri, BNI, BTN, dan BCA dapat menggunakan rekening tabungan Kepala Keluargaanggota keluarga dalam Kartu Keluargapenanggung. d Formulir Autodebit pembayaran iuran BPJS Kesehatan bermaterai Rp10.000,00 Sepuluh Ribu Rupiah"
KEPESERTAAN,Perubahan Jenis Kepesertaan,Cara Melakukan Perubahan Segmen Melalui Aplikasi Mobile JKN?,"1. Lakukan Sign In ke dalam Aplikasi Mobile JKN. 2. klik fitur Ubah Data Peserta 3. Klik Segmen Peserta, lalu akan muncul tampilan Perubahan Segmen Peserta. 4. Pilih Segmen Peserta Tujuan yaitu Pekerja Mandiri PBPU, kemudian klik Selanjutnya. 5. Melakukan Pendaftaran Program Auto debit PerbankanNon Perbankan, kemudian klik Selanjutnya. 6. Memilih Kelas Rawat baru yang BapakIbu inginkan 7. Lakukan persetujuan perubahan segmen peserta menjadi Pekerja MandiriPBPU dengan cara centang pada pernyataan tersebut. 8. Setelah melakukan perubahan data sesuai kebutuhan, BapakIbu klik Simpan lalu masukkan kode verifikasi yang telah dikirimkan ke nomor handphone BapakIbu."
PELAYANAN KESEHATAN,Fasilitas Kesehatan,Apa yang dimaksud dengan Pelayanan Kesehatan Tingkat Pertama,Yaitu pelayanan kesehatan perorangan yang bersifat non spesialistik primer meliputi pelayanan rawat jalan dan rawat inap
PELAYANAN KESEHATAN,Fasilitas Kesehatan,Apa yang dimaksud fasilitas kesehatan tingkat pertama,"Fasilitas Kesehatan Tingkat Pertama yang selanjutnya disingkat FKTP adalah fasilitas kesehatan yang melakukan pelayanan kesehatan perorangan yang bersifat non spesialistik untuk keperluan observasi, promotif, preventif, diagnosis, perawatan, pengobatan, danatau pelayanan kesehatan lainnya"
UMUM,Hak dan Kewajiban Peserta,Apa Kewajiban Peserta?,"1. Mendaftarkan diri dan anggota keluarganya sebagai peserta JKN-KIS kepada BPJS Kesehatan. 2. Membayar iuran secara rutin setiap bulan sebelum tanggal 10 sepuluh. 3. Memberikan data dirinya dan anggota keluarganya secara lengkap dan benar. 4. Melaporkan perubahan data dirinya dan anggota keluarganya, antara lain perubahan golongan, pangkat atau besaran gaji, pernikahan, perceraian, kematian, kelahiran, pindah alamatdomisili dan pindah fasilitas kesehatan tingkat pertama serta perubahan alamat email dan nomor handphone 5. Menjaga kartu peserta agar tidak rusak, hilang atau dimanfaatkan oleh orang yang tidak berhak. 6. Mentaati semua ketentuan dan tata cara pelayanan kesehatan."
KEPESERTAAN,Perubahan Data Kontak,Cara Melakukan Perubahan Alamat,"Peserta melaporkan perubahan alamat ke Kantor BPJS Kesehatan setempat, dengan persyaratan a. Kartu identitas peserta JKN-KIS b. Kartu Tanda Penduduk elektronik dan Kartu Keluarga"
LAYANAN DIGITAL,Aplikasi Mobile JKN,Bagaimana Cara Registrasi Pengguna Aplikasi Mobile JKN?,1. SetelahDowload pilih DAFTAR untuk masuk di halaman registrasi. 2. Pilih menu Pendaftaran Pengguna Mobile 3. Proses Registrasi dengan memasukan data No Kartu BPJS No Handphone Password Lalu Klik Register
UMUM,Definisi & Umum,Apakah yang dimaksud dengan BPJS Kesehatan,BPJS Kesehatan adalah badan hukum yang dibentuk untuk menyelenggarakan program Jaminan Kesehatan Nasional-Kartu Indonesia Sehat JKN-KIS yang merupakan jaminan berupa perlindungan kesehatan agar peserta memperoleh manfaat pemeliharaan kesehatan dan perlindungan dalam memenuhi kebutuhan dasar kesehatan yang diberikan kepada setiap orang yang telah membayar iuran atau iurannya dibayarkan oleh Pemerintah
KARTU,Pengelolaan Kartu Peserta,Cara mengaktifkan kartu anak PPU yang masih kuliah,Untuk anak 21 tahun yang masih kuliahbelum menikahbelum bekerja dapat dilakukan perpanjangan masa berlaku kepesertaan melalui HRDPIC perusahaansatuan kerja dengan melampirkan surat keterangan sekolahperguruan tinggi semester berjalan
STATUS KEPESERTAAN,Penonaktifan / PHK / Meninggal,Ketentuan penonaktifan peserta meninggal,".a Peserta PBI Anggota keluarga Pesertayang mewakili melaporkan ke kantor BPJS Kesehatan atau Dinas Sosial setempat, dengan syarat 1. surat keterangan kematian dari desakelurahan 2. Kartu Identitas Peserta JKN-KIS. b. Peserta PPU Bagi PPU Penyelenggara Negara laporan peserta meninggal disampaikan ke Kantor BPJS Kesehatan setempat. Sedangkan bagi PPU Non Penyelenggara Negara laporan peserta meninggal disampaikan ke PIC Badan Usaha. Syarat yang dibutuhkan 1. surat keterangan kematian dari desakelurahan 2. Kartu Identitas Peserta JKN-KIS. c. Peserta PBPUBP Anggota keluarga Pesertayang mewakili melaporkan ke kantor BPJS Kesehatan, dengan syarat 1 Surat keterangan kematian dari Fasilitas KesehatanDesaKelurahan 2 Asli Kartu identitas peserta JKN-KIS. 3 AsliFotokopi Kartu Keluarga 4 Bukti pembayaran iuran"
PELAYANAN KESEHATAN,Fasilitas Kesehatan,Apa yang dimaksud fasilitas kesehatan rujukan tingkat lanjutan,"Fasilitas Kesehatan Rujukan Tingkat Lanjutan yang selanjutnya disingkat FKRTL adalah fasilitas kesehatan yang melakukan pelayanan kesehatan perorangan yang bersifat spesialistik atau sub spesialistik yang meliputi rawat jalan tingkat lanjutan, rawat inap tingkat lanjutan dan rawat inap di ruang perawatan khusus"
KARTU,Pengelolaan Kartu Peserta,cara mengaktifkan kartu peserta diatas 90 tahun yang dinonaktifkan,Untuk pengaktifan kembali bagi peserta yang di nonaktifkan karena usia 90 tahun dengan menunjukan a. Kartu JKN KIS Jaminan Kesehatan Nasional - Kartu Indonesia Sehat b. SK pensiun c. KTP d. Kartu Keluarga Pelaporan dapat dilakukan melalui Kantor Cabang atau Pelayanan Whatsapp Administrasi PANDAWA
UMUM,Kanal Layanan,Bagaimana Pelayanan di luar wilayah domisili,"Sesuai Pepres 82 Tahun 2018 untuk Pelayanan di luar wilayah domisili Peserta datang ke FKTP tempat Peserta terdaftar maupun FKTP lain diluar tempat peserta terdaftar serta menunjukkan kartu identitas peserta JKN-KISKIS Digital dengan status aktif danatau identitas lain yang diperlukan KTP, SIM, KK. Saat BapakIbu sedang berada diluar daerah dengan jarak tempuh yang tidak memungkinkan untuk menuju ke Faskes tingkat 1 terdaftar, maka dapat mengakses pelayanan kesehatan pada faskes tingkat 1 bekerjasama dengan BPJS Kesehatan terdekat maksimal untuk 3x kunjungan dalam waktu paling lama 1 bulan di FKTP yang sama"
KEPESERTAAN,Pendaftaran Umum,Bagaimana tata cara pendaftaran Pekerja Penerima Upah,"a. Data-data yang disiapkan Badan Usaha antara lain Nama Badan Usaha, alamat, kode pos, dan nomor telepon Badan Usaha Alamat e-mail Badan Usaha Informasi badan usaha yang tertera pada perizinan yang dimiliki, misalnya Surat Izin Usaha, Surat Tanda Daftar Perusahaan, Nomor Pokok Wajib Pajak Badan, serta dokumen legal lainnya Informasi identitas Pemilik atau Kontak Person Badan Usaha, antara lain nama lengkap, jabatan, nomor telepon, dan handphone Data jumlah karyawan dan keluarga b. Tahapan pendaftaran Badan Usaha melalui website BPJS Kesehatan Pilih menu Layanan sub menu Pendaftaran Badan Usaha Badan Hukum lainnya Membaca syarat dan ketentuan, menandai persetujuan syarat dan ketentuan tersebut, mengklik tombol pendaftaran. Isi formulir secara lengkap dan benar sesuai data dan informasi yang dimiliki Badan Usaha Badan Hukum Lainnya, serta mengisi alamat email Konfirmasi pendaftaran Badan Usaha Badan Hukum lainnya akan dikirim melalui email Pemohon melakukan aktivasi pendaftaran, maka informasi registrasi telah berhasil dapat dicek melalui email. Pada email masuk terdapat lampiran yang berisi Formulir Registrasi Badan Usaha Badan Hukum lainnya. Pemberi Kerja memberikan tanda tangan, materai dan stempel perusahaan pada formulir tersebut. Pada email masuk juga dikirimkan informasi hak akses berupa link beserta username dan password untuk mengakses aplikasi online yang akan digunakan untuk pendaftaran peserta. Petugas menerbitkannya dalam waktu maksimal 3 jam Setelah Badan Usaha Badan Hukum lainnya telah terdaftar selanjutnya melakukan proses pendaftaran peserta melalui aplikasi tersebut. Badan Usaha baru yang tidak melakukan entry data kepesertaan dalam jangka waktu 3 tiga bulan setelah menerima username dan password harus melakukan pendaftaran Badan Usaha kembali."
UMUM,Lainnya,Apakah yang dimaksud dengan anggota keluarga yang lain bagi Peserta Pekerta Bukan Penerima Upah,Anggota keluarga yang lain yang tercantum dalam Kartu Keluarga dan didaftarkan menjadi Peserta Pekerja Bukan Penerima Upah atau Bukan Pekerja
KEPESERTAAN,Pendaftaran Umum,Bagaimana jika pada saat registrasi BU tidak menerima link aktivasi di email yang di daftarkan,PIC BU menghubungi kantor BPJS Kesehatan Sesuai dengan wilayah perusahaan terdaftar untuk di kirim ulang link aktivasi kepada badan usaha
UMUM,Lainnya,Pegurangan anggota keluarga pernikahan/perceraian,"a. Peserta PBI Peserta melaporkan ke Dinas Sosial setempat, dengan menunjukkan surat nikahcerai. b. Peserta PPU Bagi PPU Penyelenggara Negara laporan peserta meninggal disampaikan ke Kantor BPJS Kesehatan setempat. Sedangkan bagi PPU Non Penyelenggara Negara laporan peserta menikahcerai disampaikan ke PIC Badan Usaha, dengan menunjukkan surat nikahcerai. c. Peserta PBPUBP Peserta melaporkan ke kantor BPJS Kesehatan, dengan syarat 1. surat nikahcerai 2. Kartu Keluarga 3. Kartu Identitas Peserta JKN-KIS."
PELAYANAN KESEHATAN,Pelayanan Kesehatan,Bagaimana Jika Peserta Menginginkan Kenaikan Kelas Perawatan atau pelayanan rawat jalan eksekutif,"Peserta yang menginginkan pelayanan rawat jalan eksekutif atau rawat inap yang lebih tinggi dari haknya harus membayar selisih biaya setiap episode rawat jalan eksekutif atau rawat inap dengan ketentuan I. Rawat jalan eksekutif paling banyak sebesar Rp. 400.000,00 empat ratus ribu rupiah II. Hak rawat kelas 2 naik ke kelas 1 Selisih tarif INA-CBG pada kelas rawat inap Kelas 1 dengan tarif INA-CBG pada kelas rawat inap kelas 2 III. Hak rawat kelas 1 naik ke kelas di atas kelas 1 Selisih tarif INA-CBG kelas 1 dengan tarif kelas di atas kelas 1 yaitu paling banyak sebesar 75 tujuh puluh lima persen dari tarif INACBG kelas 1 IV. Hak rawat kelas 2 naik ke kelas di atas kelas 1 Selisih tarif INA-CBG antara kelas 1 dengan kelas 2 ditambah paling banyak sebesar 75 tujuh puluh lima persen dari tarif INACBG kelas 1 ketentuan kenaikan kelas perawatan atau pelayanan rawat jalan eksekutif diatas tidak berlaku untuk a. Peserta Penerima Bantuan Iuran Jaminan Kesehatan PBI JK b. Peserta Pekerja Bukan Penerima Upah PBPU kelas 3 c. Peserta Bukan Pekerja kelas 3 d. Peserta yang didaftarkan oleh Pemerintah Daerah atau e. Peserta Pekerja Penerima Upah yang mengalami PHK dan anggota keluarganya."
LAYANAN DIGITAL,Aplikasi Mobile JKN,Bagaimana Jika Lupa Password atau password Salah?,1. Pilih menu lupa password 2. Masukan Nomor Kartu BPJS 3. Masukan Nomor Handphone untuk verifikasi 4. Masukan Password Baru sesuai standar 5. Klik Reset Password
UMUM,Definisi & Umum,Kanal Layanan BPJS Kesehatan?,"Kanal Layanan merupakan tempatmedia yang dapat digunakan oleh calon peserta atau peserta JKN-KIS dalam melakukan proses administrasi kepesertaan berupa pendaftaran peserta, perubahan data peserta, pembayaran iuran, pemberian informasi dan penanganan pengaduan, yang terdiri dari a. Aplikasi Mobile JKN. b. BPJS Kesehatan Care Center 165 c. Mobile Customer Service MCS. d. Website BPJS Kesehatan e. Mall Pelayanan Publik bekerjasama. f. PANDAWA Pelayanan Administrasi Melalui Whatsapp g. Kantor Cabang dan Kantor KabupatenKota. h. PIPP FKTP I. PIPP FKRTL"
UMUM,Lainnya,Siapakah yang dimaksud dengan Peserta,"Peserta adalah Semua penduduk Indonesia, termasuk orang asing yang telah bekerja paling singkat 6 enam bulan di Indonesia dan telah membayar iuran"
KEPESERTAAN,Perubahan Data Umum,Cara Melakukan Perubahan Jenis Kepesertaan Peserta PBI JK/PD Pemda menjadi peserta PBPU,"1 Asli Kartu JKN-KIS 2 AsliFotocopy Kartu Keluarga 3 Fotokopi buku rekening tabungan BRI, Mandiri, BNI, BTN, dan BCA dapat menggunakan rekening tabungan Kepala Keluargaanggota keluarga dalam Kartu Keluargapenanggung. 4 Formulir Autodebit pembayaran iuran BPJS Kesehatan bermaterai Rp10.000,00 Sepuluh Ribu Rupiah. 5 Peserta PBI JK aktif yang beralih menjadi peserta PBPU pada bulan berjalan, maka pembayaran iuran dibayarkan pada tanggal 1 satu bulan berikutnya dan status kepesertaan sebagai PBPU akan aktif sejak iuran dibayarkan, apabila iurannya tidak dibayarkan setelah melewati 1 satu bulan, maka diberlakukan proses administrasi menunggu 14 empat belas hari"
UMUM,Definisi & Umum,Apa yang dimaksud asuransi kesehatan tambahan,Asuransi kesehatan tambahan adalah asuransi kesehatan komersial yang dibeli secara sukarela di luar asuransi kesehatan sosial yang bersifat wajib
UMUM,Definisi & Umum,Siapa yang dimaksud Pekerja Penerima Upah,"Pekerja Penerima Upah adalah setiap orang yang bekerja pada pemberi kerja dengan menerima gaji atau upah, seperti Pegawai Negeri Sipil, Anggota TNI, Anggota POLRI, Pejabat Negara, Pimpinan dan Anggota Dewan Perwakilan Rakyat Daerah, Pegawai Pemerintah Non Pegawai Negeri, Pegawai Swasta, dan Pekerja lain yang menerima upah"
KEPESERTAAN,Pendaftaran Umum,Syarat Pendaftaran Autodebet,"I. Bank mitra kerjasama BNIBCAMANDIRIBRIBTNBANK JATENGBANK NAGARI selain jenis syariah dan tabunganku dan dapat melalui Kantor BPJS Kesehatan dengan persyaratan sebagaimana terlampir 1. FC Buku Rekening Tabungan 2. FC KK dan FC KTP peserta 3. FC KK dan FC KTP pemilik rekening 4. Materai Rp. 10.000,- 1 lembar 5. Mengisi formulir autodebet yang ditanda tangani pemilik rekening II. Online BankNon Perbankan melalui Aplikasi Mobile JKN, Aplikasi Mitra BPJS Kesehatan dan USSD 1. Aplikasi Mobile JKN BRIMANDIRIBTNBCAFinpayDokuI-SakuVisa Master 2. Aplikasi i-saku 3. Aplikasi Tokopedia 4. Aplikasi Gojek 5. Aplikasi DANA 6. Via USSD 7. Website BPJS Kesehatan MANDIRIBCAVisa Master"
KEPESERTAAN,Pendaftaran Umum,Bagaimana jika pada saat registrasi BU tidak menerima link aktivasi di email yang di daftarkan,PIC BU menghubungi kantor BPJS Kesehatan Sesuai dengan wilayah perusahaan terdaftar untuk di kirim ulang link aktivasi kepada badan usaha
PELAYANAN KESEHATAN,Fasilitas Kesehatan,Apa yang dimaksud dengan Pelayanan Kesehatan Rujukan Tingkat Lanjutan,"Yaitu upaya pelayanan kesehatan perorangan yang bersifat spesialistik atau sub spesialistik yang meliputi rawat jalan tingkat lanjutan, rawat inap tingkat lanjutan, dan rawat inap di ruang perawatan khusus"
UMUM,Definisi & Umum,Pelayanan Kesehatan yang dijamin BPJS Kesehatan yaitu,1. Pelayanan Kesehatan tingkat pertama 2. Pelayanan Kesehatan rujukan tingkat lanjut 3. Pelayanan Ambulan darat atau air
KARTU,Pengelolaan Kartu Peserta,Bagaimana cara mengaktifkan kartu anak Pekerja Penerima Upah (PPU) yang masih kuliah,Untuk anak 21 tahun yang masih kuliahbelum menikahbelum bekerja dapat dilakukan perpanjangan masa berlaku kepesertaan sampai dengan usia anak 25 Tahun melalui HRDPIC perusahaansatuan kerja atau melalui Kanal Pandawa dengan chat ke Nomor Whatsapp 08118165165 atau ke Kantor BPJS Kesehatan terdekat dengan melampirkan 1. Surat keterangan resmi yang dikeluarkan oleh SekolahPerguruan TinggiLembaga Pendidikan Formal yang masa pendidikannya minimal 1 satu tahun atau 2. Bukti pembayaran uang pendidikan yang masih berlaku sampai dengan bulan pengaktifan
KEPESERTAAN,Pendaftaran Umum,Dimana saja tempat pendaftaran Peserta Pekerja Penerima Upah,a. Website BPJS Kesehatan www.bpjs-kesehatan.go.id b. Portal bersama BPJS www.bpjs.go.id c. ONLINE SINGLE SUBMISSION OSS d. Aplikasi Edabu Mobile yang bisa diunduh melalui Google Playstore dan Apps Store e. Kantor CabangKabKota
KEPESERTAAN,Perubahan Data Umum,Cara Melakukan Perubahan Jenis Kepesertaan Peserta PBPU menjadi peserta PPU,"1 Badan Usaha melakukan perubahan jenis kepesertaan pekerja melalui sistem informasi yang telah disediakan oleh BPJS Kesehatan. 2 Perubahan status kepesertaan menjadi Peserta PPU mengikuti mekanisme cut off kepesertaan BPJS Kesehatan dan jumlah anggota keluarga yang ditanggung PPU. 3 Perubahan status kepesertaan jumlah anggota keluarga tertanggung PPU, dalam hal jumlah anggota keluarga tertanggung melebihi hak peserta sebagai peserta PPU, maka anggota keluarga lain tetap terdaftar sebagai Peserta PBPU atau dapat didaftarkan sebagai keluarga tambahan dengan besaran iuran sebesar 1 dari gaji atau upah. 4 Menyerahkan surat keterangan dari sekolahperguruan tinggi bagi anak usia lebih dari 21 tahun s.d 25 tahun yang masih sekolahkuliah."
PEMBAYARAN,Iuran dan Tata Cara Pembayaran,Bukti Pekerja terkena PHK yang mendapat Jaminan 6 Bulan tanpa membayar iuran,"1. dibuktikan dengan a. bukti diterimanya Pemutusan Hubungan Kerja oleh Pekerja dan tanda terima laporan Pemutusan Hubungan Kerja dari dinas daerah kabupatenkota yang menyelenggarakan urusan pemerintahan di bidang ketenagakerjaan b. perjanjian bersama dan tanda terima laporan Pemutusan Hubungan Kerja dari dinas daerah kabupatenkota yang menyelenggarakan urusan pemerintahan di bidang ketenagakerjaan atau akta bukti pendaftaran perjanjian bersama atau c. petikan atau putusan pengadilan hubungan industrial. 2. Bukti PHK di atas, selanjutnya disampaikan oleh pemberi kerja danatau pekerja kepada BPJS Kesehatan."
PELAYANAN KESEHATAN,Klaim & Pengembalian Dana,Prosedur refund (pengembalian kelebihan pembayaran),I. Pengembalian iuran refund dapat dilakukan dengan alasan sebagai berikut 1. Kelebihan pembayaran iuran oleh peserta atau pemberi kerja 2. Kelebihan pembayaran iuran oleh pemerintah daerah bagi PBPUBP Pemda 3. Peserta meninggal dunia 4. Kepesertaan ganda 5. Salah setor rekening 6. Kesalahan pencatatan oleh Bank atau PPOB 7. Salah setor Virtual Account Pengajuan pengembalian iuran paling lama dilakukan 15 hari sejak tanggal pengajuan pengembalian disampaikan kepada BPJS Kesehatan dan berkas dinyatakan Lengkap. II. Kelengkapan berkas untuk proses penembalian iuran adalah sebagai berikut 1. Surat permohonan pengembalian iuran oleh peserta pemberi kerja keluarga peserta dilengkapi materi 10.000 2. Salinan KTP Pengaju 3. Salinan Kartu Keluarga 4. Bukti Bayar asli 5. Salinan buku tabungan pesertapemberi kerjakeluarga peserta yang masih aktif 6. Salinan Kartu JKNKIS 7. Surat Kuasa apabila permohonan pengembalian kelebihan pembayaran dilakukan oleh keluarga peserta 8. Surat keterangan kematian apabila meninggal 9. Berita acara rekonsiliasi apabila kepesertaan ganda
UMUM,Lainnya,Apakah yang dimaksud dengan anggota keluarga yang lain bagi Peserta Pekerja Penerima Upah,"Anggota keluarga yang lain meliputi anak ke-4 dan seterusnya, ayah, ibu dan mertua"
PEMBAYARAN,Iuran dan Tata Cara Pembayaran,Apakah yang dimaksud dengan Iuran Jaminan Kesehatan,"Iuran Jaminan Kesehatan adalah sejumlah uang yang dibayarkan secara teratur oleh Peserta, Pemberi Kerja danatau Pemerintah untuk program Jaminan Kesehatan"
PELAYANAN KESEHATAN,Fasilitas Kesehatan,Pelayanan Kesehatan rujukan tingkat lanjut yang dijamin BPJS Kesehatan yaitu,"1. Administrasi Pelayanan 2. Pemeriksaaan, pengobatan dan konsultasi medis dasar 3. Pemeriksaaan, pengobatan dan konsultasi spesialistik 4. Tindakan medis spesialistik, baik bedah maupun nonbedah sesuai indikasi medis 5. Pelayanan obat, alat kesehatan dan bahan medis habis pakai 6. Pelayana penunjang diagnostik lanjutan sesuai dengan indikasi medis 7. Rehabilitasi medis 8. Pelayanan Darah 9. Pemulasaran jenazah peserta yang meninggal di fasilitas kesehatan 10. pelayanan keluarga berencana 11. Pe"
KEPESERTAAN,Pendaftaran Umum,Cara Mendaftar Menjadi Peserta PBNU/BP Non Penyelenggara Negara,"a. Kartu Keluarga b. Buku tabungan Bank yang melayani autodebit BRI, Mandiri, BNI, BTN, BCA, Bank Jateng dan Bank Panin dapat menggunakan rekening tabungan Kepala Keluarga anggota keluarga dalam Kartu Keluarga penanggung. c. Formulir surat kuasa autodebit pembayaran iuran BPJS Kesehatan bermaterai Rp10.000,00 Sepuluh Ribu Rupiah yang ditanda tangani pemilik rekening yang bersangkutan. Surat kuasa wajib ditanda tangani oleh pemilik rekening walaupun calon peserta yang mendaftar bukan pemilik rekening. d. Paspor dan surat izin kerja yang diterbitkan instansi berwenang bagi Warga Negara Asing. Calon peserta dapat melakukan pembayaran iuran pertama dalam waktu paling cepat 14 empat belas hari atau paling lambat 30 tiga puluh hari setelah pendaftaran"
UMUM,Lainnya,Jenis Alat Bantu Kesehatan yang dijamin?,1. Kacamata 2. Alat bantu dengar hearing aid 3. Protesa alat gerak kaki danatau tangan tiruan 4. Protesa gigigigi palsu 5. Korset Tulang Belakang Corset 6. Penyangga leher collar neckcervical collarneck brace 7. Alat bantu gerak berupa kruk penyangga tubuh
PELAYANAN KESEHATAN,Pelayanan Kesehatan,Cara Mendapatkan Pelayanan Ambulan,"Pelayanan Ambulan merupakan pelayanan transportasi pasien rujukan dengan kondisi tertentu antar fasilitas kesehatan untuk menjaga kestabilan kondisi dan keselamatan pasien yang meliputi pelayanan ambulan darat dan ambulan air untuk rujukan pada a. antar fasilitas kesehatan tingkat pertama b. dari fasilitas kesehatan tingkat pertama ke fasilitas kesehatan rujukan tingkat lanjut c. antar fasilitas kesehatan rujukan tingkat lanjutan Adapun prosedur pelayanan ambulan sebagai berikut a. Pasien yang mendapatkan pelayanan ambulan adalah pasien yang memerlukan evakuasi ke fasilitas kesehatan lain sesuai indikasi medis dan ketentuan penjaminan ambulan. b. Pelayanan ambulan dijamin bila rujukan dilakukan pada fasilitas kesehatan yang bekerja sama dengan BPJS Kesehatan atau pada kasus gawat darurat dari fasilitas kesehatan yang tidak bekerja sama ke fasilitas kesehatan yang bekerja sama dengan BPJS Kesehatan. c. Fasilitas kesehatan yang memiliki fasilitas ambulan dapat langsung memberikan pelayanan ambulan bagi pasien. d. Fasilitas kesehatan yang tidak memiliki fasilitas ambulan, maka Fasilitas kesehatan berkoordinasi dengan penyedia ambulan"
PELAYANAN KESEHATAN,Fasilitas Kesehatan,Apa yang dimaksud dengan Pelayanan Kesehatan Rujukan Tingkat Lanjutan,"Pelayanan Kesehatan Rujukan Tingkat Lanjutan adalah upaya pelayanan kesehatan perorangan yang bersifat spesialistik atau sub spesialistik yang meliputi rawat jalan tingkat lanjutan, rawat inap tingkat lanjutan, dan rawat inap di ruang perawatan khusus"
PEMBAYARAN,Masalah Tagihan,Bagaimana jika terdapat ketidaksesuaian tagihan,"Apabila terdapat selisih atau perbedaan iuran, BpkIbu dapat melaporkan kekantor BPJS Kesehatan terdekat, dengan membawa serta diantaranya 1. Peserta meninggal Peserta melengkapi surat keterangan kematian dan wajib membayar tunggakan sampai dengan bulan peserta meninggal. 2. peralihan segmen ke Pekerja Penerima Upah PPU Peserta membawa serta Surat Keputusan pengangkatan sebagai PPU dan kartu keluarga. 3. Data ganda Peserta membawa serta identitas KKKTP dan kartu Indonesia Sehat. 4. Pindah kewarganegaraan Peserta melengkapi dokumen penetapan pindah kewarganegaraan dibuktikan dengan surat penetapan pindah kewarganegaraan dari instansi berwenang. 5. nominal iuran peserta muncul lebih dari satu kali pada satu periode bulan tagihan Peserta membawa serta identitas KKKTP dan kartu Indonesia Sehat. 6. Bayi Baru Lahir Perhitungan tagihan iuran atas bayi baru lahir dihitung sejak bulan bayi dilahirkan dengan tagihan maksimal 24 bulan dengan membawa surat keterangan kelahiran, kartu keluarga, persyaratan autodebet Buku Rekening dan KTP Pemilik Rekening"
